10.000000 20.000000 0.071250 0.123750 0.176250
20.000000 30.000000 0.078750 0.148750 0.191250
30.000000 40.000000 0.086250 0.121250 0.213750
40.000000 50.000000 0.091250 0.133750 0.221250
50.000000 60.000000 0.096250 0.141250 0.238750
60.000000 70.000000 0.096250 0.156250 0.271250
70.000000 80.000000 0.098750 0.168750 0.316250
80.000000 90.000000 0.101250 0.171250 0.368750
90.000000 100.000000 0.103750 0.181250 0.406250
